update_id,case_id,status,note,updated_by,timestamp
U3095,C0218,Assigned,Verification complete,officer_2,2025-11-03 03:34:00
U3096,C0040,In Progress,Case created,officer_2,2025-11-03 03:35:00
U3097,C0279,Assigned,Field visit done,officer_1,2025-11-03 03:36:00
U3098,C0591,Resolved,Case created,officer_1,2025-11-03 03:37:00
U3099,C0320,New,Case created,officer_2,2025-11-03 03:38:00
U3100,C0287,New,Pending review,system,2025-11-03 03:39:00
U3101,C0551,Assigned,Verification complete,officer_1,2025-11-03 03:40:00
U3102,C0483,In Progress,Verification complete,officer_2,2025-11-03 03:41:00
U3103,C0283,Resolved,Pending review,officer_1,2025-11-03 03:42:00
U3104,C0780,Assigned,Pending review,system,2025-11-03 03:43:00
U3105,C0801,Assigned,Case created,system,2025-11-03 03:44:00
U3106,C0505,Assigned,Field visit done,officer_2,2025-11-03 03:45:00
U3107,C0455,In Progress,Pending review,officer_2,2025-11-03 03:46:00
U3108,C0111,Assigned,Pending review,officer_1,2025-11-03 03:47:00
U3109,C0636,Resolved,Verification complete,officer_1,2025-11-03 03:48:00
U3110,C0516,Resolved,Pending review,officer_1,2025-11-03 03:49:00
U3111,C0266,In Progress,Verification complete,officer_2,2025-11-03 03:50:00
U3112,C0883,New,Pending review,system,2025-11-03 03:51:00
U3113,C0835,Assigned,Pending review,officer_1,2025-11-03 03:52:00
U3114,C0430,In Progress,Case created,system,2025-11-03 03:53:00
U3115,C0110,New,Case created,officer_1,2025-11-03 03:54:00
U3116,C0722,Resolved,Field visit done,system,2025-11-03 03:55:00
U3117,C0528,In Progress,Pending review,officer_2,2025-11-03 03:56:00
U3118,C0436,In Progress,Pending review,system,2025-11-03 03:57:00
U3119,C0097,Resolved,Case created,system,2025-11-03 03:58:00
U3120,C0791,In Progress,Case created,officer_2,2025-11-03 03:59:00
U3121,C0045,Resolved,Field visit done,system,2025-11-03 04:00:00
U3122,C0302,Assigned,Case created,officer_1,2025-11-03 04:01:00
U3123,C0420,In Progress,Verification complete,officer_1,2025-11-03 04:02:00
U3124,C0367,Assigned,Pending review,system,2025-11-03 04:03:00
U3125,C0638,Assigned,Pending review,system,2025-11-03 04:04:00
U3126,C0053,Resolved,Pending review,officer_2,2025-11-03 04:05:00
U3127,C0407,Resolved,Field visit done,officer_2,2025-11-03 04:06:00
U3128,C0085,Resolved,Field visit done,system,2025-11-03 04:07:00
U3129,C0063,New,Pending review,system,2025-11-03 04:08:00
U3130,C0468,Assigned,Case created,officer_1,2025-11-03 04:09:00
U3131,C0152,Resolved,Pending review,officer_1,2025-11-03 04:10:00
U3132,C0668,New,Field visit done,system,2025-11-03 04:11:00
U3133,C0042,Resolved,Pending review,system,2025-11-03 04:12:00
U3134,C0052,In Progress,Pending review,system,2025-11-03 04:13:00
U3135,C0878,Resolved,Field visit done,officer_2,2025-11-03 04:14:00
U3136,C0619,New,Verification complete,officer_2,2025-11-03 04:15:00
U3137,C0554,New,Pending review,officer_1,2025-11-03 04:16:00
U3138,C0567,New,Field visit done,system,2025-11-03 04:17:00
U3139,C0874,Assigned,Pending review,officer_1,2025-11-03 04:18:00
U3140,C0728,In Progress,Field visit done,officer_1,2025-11-03 04:19:00
U3141,C0653,New,Verification complete,officer_1,2025-11-03 04:20:00
U3142,C0827,In Progress,Field visit done,officer_1,2025-11-03 04:21:00
U3143,C0889,New,Field visit done,officer_1,2025-11-03 04:22:00
U3144,C0278,Assigned,Case created,officer_1,2025-11-03 04:23:00
U3145,C0477,New,Verification complete,officer_1,2025-11-03 04:24:00
U3146,C0415,New,Pending review,system,2025-11-03 04:25:00
U3147,C0716,Assigned,Field visit done,officer_1,2025-11-03 04:26:00
U3148,C0210,New,Case created,officer_1,2025-11-03 04:27:00
U3149,C0485,New,Case created,system,2025-11-03 04:28:00
U3150,C0507,Resolved,Verification complete,system,2025-11-03 04:29:00
U3151,C0154,New,Case created,officer_2,2025-11-03 04:30:00
U3152,C0344,Resolved,Verification complete,system,2025-11-03 04:31:00
U3153,C0440,New,Field visit done,system,2025-11-03 04:32:00
U3154,C0757,In Progress,Pending review,system,2025-11-03 04:33:00
U3155,C0348,New,Verification complete,officer_1,2025-11-03 04:34:00
U3156,C0511,Assigned,Field visit done,officer_2,2025-11-03 04:35:00
U3157,C0595,Assigned,Pending review,officer_1,2025-11-03 04:36:00
U3158,C0083,Assigned,Verification complete,system,2025-11-03 04:37:00
U3159,C0461,Resolved,Field visit done,officer_2,2025-11-03 04:38:00
U3160,C0440,Resolved,Field visit done,officer_1,2025-11-03 04:39:00
U3161,C0118,New,Field visit done,system,2025-11-03 04:40:00
U3162,C0778,New,Verification complete,officer_1,2025-11-03 04:41:00
U3163,C0355,Resolved,Field visit done,officer_2,2025-11-03 04:42:00
U3164,C0519,Assigned,Verification complete,officer_2,2025-11-03 04:43:00
U3165,C0574,Resolved,Verification complete,officer_2,2025-11-03 04:44:00
U3166,C0738,In Progress,Verification complete,system,2025-11-03 04:45:00
U3167,C0084,New,Field visit done,officer_1,2025-11-03 04:46:00
U3168,C0309,In Progress,Verification complete,system,2025-11-03 04:47:00
U3169,C0608,Resolved,Case created,officer_2,2025-11-03 04:48:00
U3170,C0125,Resolved,Field visit done,officer_2,2025-11-03 04:49:00
U3171,C0116,In Progress,Pending review,officer_2,2025-11-03 04:50:00
U3172,C0150,New,Verification complete,system,2025-11-03 04:51:00
U3173,C0635,Resolved,Verification complete,officer_1,2025-11-03 04:52:00
U3174,C0643,New,Verification complete,officer_2,2025-11-03 04:53:00
U3175,C0550,In Progress,Pending review,officer_1,2025-11-03 04:54:00
U3176,C0132,Resolved,Pending review,officer_1,2025-11-03 04:55:00
U3177,C0543,Assigned,Case created,system,2025-11-03 04:56:00
U3178,C0684,In Progress,Verification complete,officer_2,2025-11-03 04:57:00
U3179,C0891,In Progress,Pending review,officer_2,2025-11-03 04:58:00
U3180,C0557,In Progress,Case created,system,2025-11-03 04:59:00
U3181,C0324,Assigned,Verification complete,system,2025-11-03 05:00:00
U3182,C0386,New,Field visit done,system,2025-11-03 05:01:00
U3183,C0360,New,Field visit done,system,2025-11-03 05:02:00
U3184,C0409,Assigned,Pending review,officer_1,2025-11-03 05:03:00
U3185,C0679,Assigned,Verification complete,system,2025-11-03 05:04:00
U3186,C0417,Assigned,Verification complete,officer_2,2025-11-03 05:05:00
U3187,C0779,Assigned,Verification complete,officer_1,2025-11-03 05:06:00
U3188,C0534,New,Pending review,system,2025-11-03 05:07:00
U3189,C0565,Resolved,Verification complete,system,2025-11-03 05:08:00
U3190,C0155,In Progress,Case created,system,2025-11-03 05:09:00
U3191,C0011,Resolved,Pending review,officer_1,2025-11-03 05:10:00
U3192,C0355,In Progress,Field visit done,system,2025-11-03 05:11:00
U3193,C0645,Resolved,Case created,system,2025-11-03 05:12:00
U3194,C0715,New,Field visit done,officer_2,2025-11-03 05:13:00
U3195,C0050,Resolved,Verification complete,officer_2,2025-11-03 05:14:00
U3196,C0509,In Progress,Field visit done,officer_1,2025-11-03 05:15:00
U3197,C0300,New,Case created,officer_2,2025-11-03 05:16:00
U3198,C0716,Resolved,Pending review,officer_1,2025-11-03 05:17:00
U3199,C0521,Assigned,Case created,officer_2,2025-11-03 05:18:00
U3200,C0430,Assigned,Field visit done,system,2025-11-03 05:19:00
U3201,C0561,New,Pending review,officer_2,2025-11-03 05:20:00
U3202,C0150,New,Verification complete,officer_2,2025-11-03 05:21:00
U3203,C0670,In Progress,Case created,officer_2,2025-11-03 05:22:00
U3204,C0560,In Progress,Pending review,system,2025-11-03 05:23:00
U3205,C0080,Assigned,Verification complete,system,2025-11-03 05:24:00
U3206,C0582,In Progress,Field visit done,officer_1,2025-11-03 05:25:00
U3207,C0463,New,Field visit done,system,2025-11-03 05:26:00
U3208,C0559,New,Field visit done,officer_2,2025-11-03 05:27:00
U3209,C0331,New,Field visit done,system,2025-11-03 05:28:00
U3210,C0016,Assigned,Field visit done,officer_2,2025-11-03 05:29:00
U3211,C0563,Assigned,Pending review,system,2025-11-03 05:30:00
U3212,C0498,New,Pending review,system,2025-11-03 05:31:00
U3213,C0451,Assigned,Pending review,system,2025-11-03 05:32:00
U3214,C0742,Resolved,Field visit done,system,2025-11-03 05:33:00
U3215,C0513,In Progress,Verification complete,officer_1,2025-11-03 05:34:00
U3216,C0194,New,Case created,system,2025-11-03 05:35:00
U3217,C0463,Assigned,Verification complete,officer_2,2025-11-03 05:36:00
U3218,C0132,In Progress,Case created,officer_2,2025-11-03 05:37:00
U3219,C0507,New,Pending review,officer_1,2025-11-03 05:38:00
U3220,C0404,Resolved,Field visit done,officer_2,2025-11-03 05:39:00
U3221,C0574,Resolved,Verification complete,officer_1,2025-11-03 05:40:00
U3222,C0156,In Progress,Case created,officer_2,2025-11-03 05:41:00
U3223,C0396,Resolved,Case created,system,2025-11-03 05:42:00
U3224,C0245,Resolved,Pending review,system,2025-11-03 05:43:00
U3225,C0449,Resolved,Pending review,system,2025-11-03 05:44:00
U3226,C0734,In Progress,Case created,officer_1,2025-11-03 05:45:00
U3227,C0528,In Progress,Pending review,system,2025-11-03 05:46:00
U3228,C0214,New,Verification complete,officer_1,2025-11-03 05:47:00
U3229,C0127,Resolved,Field visit done,officer_1,2025-11-03 05:48:00
U3230,C0716,New,Case created,system,2025-11-03 05:49:00
U3231,C0236,Assigned,Field visit done,officer_2,2025-11-03 05:50:00
U3232,C0739,Assigned,Pending review,officer_2,2025-11-03 05:51:00
U3233,C0819,New,Verification complete,officer_1,2025-11-03 05:52:00
U3234,C0713,Resolved,Field visit done,officer_1,2025-11-03 05:53:00
U3235,C0728,Resolved,Pending review,system,2025-11-03 05:54:00
U3236,C0378,New,Pending review,officer_1,2025-11-03 05:55:00
U3237,C0827,Assigned,Case created,officer_2,2025-11-03 05:56:00
U3238,C0265,In Progress,Verification complete,officer_2,2025-11-03 05:57:00
U3239,C0576,In Progress,Verification complete,officer_2,2025-11-03 05:58:00
U3240,C0225,Assigned,Field visit done,system,2025-11-03 05:59:00
U3241,C0317,In Progress,Field visit done,system,2025-11-03 06:00:00
U3242,C0045,New,Pending review,system,2025-11-03 06:01:00
U3243,C0550,Assigned,Case created,officer_1,2025-11-03 06:02:00
U3244,C0404,New,Pending review,officer_1,2025-11-03 06:03:00
U3245,C0638,Assigned,Verification complete,officer_1,2025-11-03 06:04:00
U3246,C0360,New,Case created,officer_1,2025-11-03 06:05:00
U3247,C0559,New,Field visit done,system,2025-11-03 06:06:00
U3248,C0032,New,Verification complete,officer_2,2025-11-03 06:07:00
U3249,C0133,In Progress,Verification complete,system,2025-11-03 06:08:00
U3250,C0875,Assigned,Case created,officer_1,2025-11-03 06:09:00
U3251,C0701,Assigned,Pending review,officer_2,2025-11-03 06:10:00
U3252,C0121,Resolved,Case created,system,2025-11-03 06:11:00
U3253,C0201,Resolved,Case created,officer_2,2025-11-03 06:12:00
U3254,C0600,In Progress,Field visit done,officer_2,2025-11-03 06:13:00
U3255,C0076,Resolved,Case created,system,2025-11-03 06:14:00
U3256,C0264,New,Field visit done,officer_2,2025-11-03 06:15:00
U3257,C0204,Assigned,Verification complete,officer_2,2025-11-03 06:16:00
U3258,C0604,Assigned,Pending review,officer_2,2025-11-03 06:17:00
U3259,C0725,New,Field visit done,officer_2,2025-11-03 06:18:00
U3260,C0414,New,Pending review,officer_1,2025-11-03 06:19:00
U3261,C0669,Assigned,Case created,officer_1,2025-11-03 06:20:00
U3262,C0008,New,Pending review,officer_2,2025-11-03 06:21:00
U3263,C0263,In Progress,Field visit done,officer_2,2025-11-03 06:22:00
U3264,C0137,Assigned,Case created,officer_2,2025-11-03 06:23:00
U3265,C0291,Assigned,Pending review,officer_2,2025-11-03 06:24:00
U3266,C0602,New,Case created,officer_2,2025-11-03 06:25:00
U3267,C0492,New,Verification complete,officer_2,2025-11-03 06:26:00
U3268,C0139,Resolved,Field visit done,officer_1,2025-11-03 06:27:00
U3269,C0142,In Progress,Case created,system,2025-11-03 06:28:00
U3270,C0157,Resolved,Field visit done,officer_1,2025-11-03 06:29:00
U3271,C0298,Assigned,Field visit done,officer_2,2025-11-03 06:30:00
U3272,C0288,New,Verification complete,officer_2,2025-11-03 06:31:00
U3273,C0033,New,Verification complete,officer_1,2025-11-03 06:32:00
U3274,C0870,New,Field visit done,system,2025-11-03 06:33:00
U3275,C0847,In Progress,Pending review,officer_2,2025-11-03 06:34:00
U3276,C0655,Assigned,Verification complete,officer_1,2025-11-03 06:35:00
U3277,C0252,Resolved,Case created,officer_1,2025-11-03 06:36:00
U3278,C0550,New,Case created,officer_1,2025-11-03 06:37:00
U3279,C0119,New,Case created,officer_2,2025-11-03 06:38:00
U3280,C0678,Resolved,Verification complete,officer_1,2025-11-03 06:39:00
U3281,C0669,In Progress,Pending review,officer_2,2025-11-03 06:40:00
U3282,C0111,In Progress,Pending review,officer_1,2025-11-03 06:41:00
U3283,C0328,Assigned,Pending review,officer_1,2025-11-03 06:42:00
U3284,C0151,New,Field visit done,officer_1,2025-11-03 06:43:00
U3285,C0046,In Progress,Case created,system,2025-11-03 06:44:00
U3286,C0427,Assigned,Pending review,officer_2,2025-11-03 06:45:00
U3287,C0415,Assigned,Field visit done,officer_1,2025-11-03 06:46:00
U3288,C0373,Resolved,Pending review,officer_2,2025-11-03 06:47:00
U3289,C0645,Resolved,Pending review,officer_1,2025-11-03 06:48:00
U3290,C0649,New,Pending review,system,2025-11-03 06:49:00
U3291,C0622,Resolved,Field visit done,officer_2,2025-11-03 06:50:00
U3292,C0731,Assigned,Verification complete,officer_1,2025-11-03 06:51:00
U3293,C0517,In Progress,Field visit done,system,2025-11-03 06:52:00
U3294,C0504,Resolved,Verification complete,officer_1,2025-11-03 06:53:00
U3295,C0790,In Progress,Field visit done,system,2025-11-03 06:54:00
U3296,C0190,Assigned,Verification complete,system,2025-11-03 06:55:00
U3297,C0085,Resolved,Verification complete,officer_2,2025-11-03 06:56:00
U3298,C0624,In Progress,Verification complete,system,2025-11-03 06:57:00
U3299,C0009,Assigned,Field visit done,officer_1,2025-11-03 06:58:00
U3300,C0760,Resolved,Field visit done,officer_1,2025-11-03 06:59:00
U3301,C0505,Resolved,Field visit done,officer_1,2025-11-03 07:00:00
U3302,C0799,New,Case created,officer_2,2025-11-03 07:01:00
U3303,C0515,New,Case created,system,2025-11-03 07:02:00
U3304,C0765,Assigned,Pending review,system,2025-11-03 07:03:00
U3305,C0846,Resolved,Pending review,officer_1,2025-11-03 07:04:00
U3306,C0201,New,Field visit done,officer_2,2025-11-03 07:05:00
U3307,C0153,Resolved,Field visit done,system,2025-11-03 07:06:00
U3308,C0736,Assigned,Pending review,officer_2,2025-11-03 07:07:00
U3309,C0098,New,Field visit done,system,2025-11-03 07:08:00
U3310,C0656,Assigned,Case created,system,2025-11-03 07:09:00
U3311,C0428,New,Pending review,officer_1,2025-11-03 07:10:00
U3312,C0870,Resolved,Pending review,officer_2,2025-11-03 07:11:00
U3313,C0110,Assigned,Field visit done,officer_1,2025-11-03 07:12:00
U3314,C0685,In Progress,Case created,officer_2,2025-11-03 07:13:00
U3315,C0098,New,Field visit done,officer_2,2025-11-03 07:14:00
U3316,C0488,In Progress,Field visit done,officer_2,2025-11-03 07:15:00
U3317,C0038,Resolved,Field visit done,officer_1,2025-11-03 07:16:00
U3318,C0754,In Progress,Field visit done,officer_2,2025-11-03 07:17:00
U3319,C0293,In Progress,Verification complete,system,2025-11-03 07:18:00
U3320,C0414,In Progress,Pending review,officer_1,2025-11-03 07:19:00
U3321,C0881,Assigned,Case created,system,2025-11-03 07:20:00
U3322,C0067,Resolved,Verification complete,officer_1,2025-11-03 07:21:00
U3323,C0787,In Progress,Case created,system,2025-11-03 07:22:00
U3324,C0167,In Progress,Field visit done,officer_2,2025-11-03 07:23:00
U3325,C0896,Assigned,Pending review,officer_1,2025-11-03 07:24:00
U3326,C0355,New,Verification complete,system,2025-11-03 07:25:00
U3327,C0809,In Progress,Case created,system,2025-11-03 07:26:00
U3328,C0296,Assigned,Pending review,officer_2,2025-11-03 07:27:00
U3329,C0641,Resolved,Pending review,officer_1,2025-11-03 07:28:00
U3330,C0778,Resolved,Pending review,officer_1,2025-11-03 07:29:00
U3331,C0610,Resolved,Field visit done,officer_2,2025-11-03 07:30:00
U3332,C0160,Resolved,Pending review,officer_2,2025-11-03 07:31:00
U3333,C0075,In Progress,Field visit done,officer_1,2025-11-03 07:32:00
U3334,C0431,New,Field visit done,officer_2,2025-11-03 07:33:00
U3335,C0527,New,Verification complete,system,2025-11-03 07:34:00
U3336,C0378,Resolved,Case created,system,2025-11-03 07:35:00
U3337,C0583,Assigned,Field visit done,system,2025-11-03 07:36:00
U3338,C0458,Assigned,Pending review,officer_1,2025-11-03 07:37:00
U3339,C0762,Resolved,Field visit done,officer_2,2025-11-03 07:38:00
U3340,C0702,In Progress,Verification complete,officer_2,2025-11-03 07:39:00
U3341,C0881,Assigned,Pending review,officer_2,2025-11-03 07:40:00
U3342,C0471,Resolved,Verification complete,officer_1,2025-11-03 07:41:00
U3343,C0819,Assigned,Case created,system,2025-11-03 07:42:00
U3344,C0758,Assigned,Pending review,officer_2,2025-11-03 07:43:00
U3345,C0762,In Progress,Verification complete,system,2025-11-03 07:44:00
U3346,C0353,New,Case created,system,2025-11-03 07:45:00
U3347,C0083,New,Case created,officer_2,2025-11-03 07:46:00
U3348,C0148,In Progress,Pending review,officer_2,2025-11-03 07:47:00
U3349,C0126,Resolved,Verification complete,system,2025-11-03 07:48:00
U3350,C0487,Resolved,Case created,officer_1,2025-11-03 07:49:00
U3351,C0117,Assigned,Pending review,officer_1,2025-11-03 07:50:00
U3352,C0353,Assigned,Verification complete,officer_1,2025-11-03 07:51:00
U3353,C0812,Resolved,Case created,officer_1,2025-11-03 07:52:00
U3354,C0659,Resolved,Pending review,officer_2,2025-11-03 07:53:00
U3355,C0742,In Progress,Case created,system,2025-11-03 07:54:00
U3356,C0375,Assigned,Pending review,officer_1,2025-11-03 07:55:00
U3357,C0540,Assigned,Case created,officer_2,2025-11-03 07:56:00
U3358,C0891,New,Case created,officer_1,2025-11-03 07:57:00
U3359,C0722,New,Case created,officer_2,2025-11-03 07:58:00
U3360,C0218,In Progress,Verification complete,officer_1,2025-11-03 07:59:00
U3361,C0203,Assigned,Field visit done,officer_2,2025-11-03 08:00:00
U3362,C0686,New,Pending review,officer_1,2025-11-03 08:01:00
U3363,C0873,Resolved,Field visit done,officer_2,2025-11-03 08:02:00
U3364,C0562,Assigned,Verification complete,officer_2,2025-11-03 08:03:00
U3365,C0787,Assigned,Field visit done,officer_2,2025-11-03 08:04:00
U3366,C0346,Resolved,Verification complete,officer_2,2025-11-03 08:05:00
U3367,C0362,Resolved,Pending review,officer_2,2025-11-03 08:06:00
U3368,C0344,Assigned,Pending review,officer_1,2025-11-03 08:07:00
U3369,C0141,In Progress,Pending review,officer_2,2025-11-03 08:08:00
